datestop,False,True, ,Count,Success_Rate
2013-12-23,74.0,7.0,,81.0,0.0864197530864
2013-12-24,60.0,10.0,,70.0,0.142857142857
2013-12-25,30.0,3.0,,33.0,0.0909090909091
2013-12-26,133.0,26.0,,159.0,0.163522012579
2013-12-27,157.0,19.0,,176.0,0.107954545455
2013-12-28,142.0,22.0,,164.0,0.134146341463
2013-12-29,61.0,16.0,,77.0,0.207792207792
2013-12-30,60.0,17.0,,77.0,0.220779220779
2013-12-31,123.0,11.0,,134.0,0.0820895522388
2014-01-01,142.0,36.0,,178.0,0.202247191011
2014-01-02,95.0,32.0,,127.0,0.251968503937
2014-01-03,57.0,27.0,,84.0,0.321428571429
2014-01-04,112.0,32.0,,144.0,0.222222222222
2014-01-05,78.0,23.0,,101.0,0.227722772277
2014-01-06,73.0,22.0,,95.0,0.231578947368
2014-01-07,101.0,31.0,,132.0,0.234848484848
2014-01-08,154.0,18.0,,172.0,0.104651162791
2014-01-09,179.0,41.0,,220.0,0.186363636364
2014-01-10,175.0,35.0,,210.0,0.166666666667
2014-01-11,153.0,27.0,,180.0,0.15
2014-01-12,91.0,20.0,,111.0,0.18018018018
2014-01-13,100.0,29.0,,129.0,0.22480620155
2014-01-14,157.0,29.0,,186.0,0.155913978495
2014-01-15,189.0,50.0,,239.0,0.209205020921
2014-01-16,210.0,26.0,,236.0,0.110169491525
2014-01-17,180.0,38.0,,218.0,0.174311926606
2014-01-18,158.0,33.0,,191.0,0.17277486911
2014-01-19,98.0,34.0,,132.0,0.257575757576
2014-01-20,130.0,29.0,,159.0,0.182389937107
2014-01-21,56.0,20.0,,76.0,0.263157894737
2014-01-22,106.0,27.0,,133.0,0.203007518797
2014-01-23,115.0,18.0,,133.0,0.135338345865
2014-01-24,147.0,38.0,,185.0,0.205405405405
2014-01-25,138.0,28.0,,166.0,0.168674698795
2014-01-26,114.0,18.0,,132.0,0.136363636364
2014-01-27,103.0,19.0,,122.0,0.155737704918
2014-01-28,158.0,18.0,,176.0,0.102272727273
2014-01-29,134.0,17.0,,151.0,0.112582781457
2014-01-30,186.0,28.0,,214.0,0.130841121495
2014-01-31,184.0,20.0,,204.0,0.0980392156863
2014-02-01,141.0,37.0,,178.0,0.207865168539
2014-02-02,112.0,13.0,,125.0,0.104
2014-02-03,42.0,8.0,,50.0,0.16
2014-02-04,118.0,22.0,,140.0,0.157142857143
2014-02-05,126.0,30.0,,156.0,0.192307692308
2014-02-06,138.0,38.0,,176.0,0.215909090909
2014-02-07,181.0,31.0,,212.0,0.146226415094
2014-02-08,176.0,30.0,,206.0,0.145631067961
2014-02-09,85.0,29.0,,114.0,0.254385964912
2014-02-10,96.0,13.0,,109.0,0.119266055046
2014-02-11,156.0,31.0,,187.0,0.16577540107
2014-02-12,126.0,33.0,,159.0,0.207547169811
2014-02-13,95.0,11.0,,106.0,0.103773584906
2014-02-14,142.0,29.0,,171.0,0.169590643275
2014-02-15,127.0,21.0,,148.0,0.141891891892
2014-02-16,65.0,26.0,,91.0,0.285714285714
2014-02-17,112.0,9.0,,121.0,0.0743801652893
2014-02-18,141.0,19.0,,160.0,0.11875
2014-02-19,142.0,25.0,,167.0,0.149700598802
2014-02-20,158.0,33.0,,191.0,0.17277486911
2014-02-21,191.0,18.0,,209.0,0.0861244019139
2014-02-22,164.0,29.0,,193.0,0.150259067358
2014-02-23,116.0,16.0,,132.0,0.121212121212
2014-02-24,104.0,26.0,,130.0,0.2
2014-02-25,154.0,26.0,,180.0,0.144444444444
2014-02-26,113.0,23.0,,136.0,0.169117647059
2014-02-27,141.0,22.0,,163.0,0.134969325153
2014-02-28,196.0,27.0,,223.0,0.121076233184
2014-03-01,152.0,37.0,,189.0,0.195767195767
2014-03-02,109.0,18.0,,127.0,0.141732283465
2014-03-03,85.0,15.0,,100.0,0.15
2014-03-04,103.0,19.0,,122.0,0.155737704918
2014-03-05,170.0,24.0,,194.0,0.123711340206
2014-03-06,154.0,22.0,,176.0,0.125
2014-03-07,163.0,26.0,,189.0,0.137566137566
2014-03-08,164.0,29.0,,193.0,0.150259067358
2014-03-09,106.0,21.0,,127.0,0.165354330709
2014-03-10,108.0,29.0,,137.0,0.211678832117
2014-03-11,173.0,35.0,,208.0,0.168269230769
2014-03-12,168.0,37.0,,205.0,0.180487804878
2014-03-13,117.0,24.0,,141.0,0.170212765957
2014-03-14,186.0,31.0,,217.0,0.142857142857
2014-03-15,173.0,20.0,,193.0,0.103626943005
2014-03-16,95.0,32.0,,127.0,0.251968503937
2014-03-17,75.0,13.0,,88.0,0.147727272727
2014-03-18,149.0,29.0,,178.0,0.162921348315
2014-03-19,133.0,21.0,,154.0,0.136363636364
2014-03-20,155.0,27.0,,182.0,0.148351648352
2014-03-21,197.0,36.0,,233.0,0.154506437768
2014-03-22,173.0,27.0,,200.0,0.135
2014-03-23,78.0,13.0,,91.0,0.142857142857
2014-03-24,98.0,18.0,,116.0,0.155172413793
2014-03-25,133.0,23.0,,156.0,0.147435897436
2014-03-26,124.0,22.0,,146.0,0.150684931507
2014-03-27,124.0,26.0,,150.0,0.173333333333
2014-03-28,178.0,32.0,,210.0,0.152380952381
2014-03-29,101.0,17.0,,118.0,0.14406779661
2014-03-30,63.0,17.0,,80.0,0.2125
2014-03-31,66.0,13.0,,79.0,0.164556962025
2014-04-01,148.0,35.0,,183.0,0.191256830601
2014-04-02,183.0,21.0,,204.0,0.102941176471
2014-04-03,192.0,38.0,,230.0,0.165217391304
2014-04-04,161.0,24.0,,185.0,0.12972972973
2014-04-05,152.0,37.0,,189.0,0.195767195767
2014-04-06,118.0,15.0,,133.0,0.112781954887
2014-04-07,78.0,18.0,,96.0,0.1875
2014-04-08,146.0,37.0,,183.0,0.20218579235
2014-04-09,190.0,39.0,,229.0,0.170305676856
2014-04-10,115.0,23.0,,138.0,0.166666666667
2014-04-11,170.0,31.0,,201.0,0.154228855721
2014-04-12,113.0,23.0,,136.0,0.169117647059
2014-04-13,82.0,15.0,,97.0,0.154639175258
2014-04-14,94.0,9.0,,103.0,0.0873786407767
2014-04-15,105.0,18.0,,123.0,0.146341463415
2014-04-16,133.0,33.0,,166.0,0.198795180723
2014-04-17,116.0,25.0,,141.0,0.177304964539
2014-04-18,161.0,25.0,,186.0,0.134408602151
2014-04-19,150.0,14.0,,164.0,0.0853658536585
2014-04-20,73.0,18.0,,91.0,0.197802197802
2014-04-21,115.0,16.0,,131.0,0.12213740458
2014-04-22,144.0,23.0,,167.0,0.137724550898
2014-04-23,205.0,19.0,,224.0,0.0848214285714
2014-04-24,156.0,21.0,,177.0,0.118644067797
2014-04-25,121.0,31.0,,152.0,0.203947368421
2014-04-26,107.0,13.0,,120.0,0.108333333333
2014-04-27,90.0,12.0,,102.0,0.117647058824
2014-04-28,94.0,13.0,,107.0,0.121495327103
2014-04-29,106.0,17.0,,123.0,0.138211382114
2014-04-30,90.0,9.0,,99.0,0.0909090909091
2014-05-01,139.0,24.0,,163.0,0.147239263804
2014-05-02,151.0,28.0,,179.0,0.156424581006
2014-05-03,103.0,19.0,,122.0,0.155737704918
2014-05-04,104.0,11.0,,115.0,0.095652173913
2014-05-05,110.0,11.0,,121.0,0.0909090909091
2014-05-06,135.0,37.0,,172.0,0.21511627907
2014-05-07,166.0,29.0,,195.0,0.148717948718
2014-05-08,183.0,19.0,,202.0,0.0940594059406
2014-05-09,166.0,20.0,,186.0,0.10752688172
2014-05-10,119.0,13.0,,132.0,0.0984848484848
2014-05-11,73.0,12.0,,85.0,0.141176470588
2014-05-12,96.0,10.0,,106.0,0.0943396226415
2014-05-13,149.0,34.0,,183.0,0.185792349727
2014-05-14,175.0,30.0,,205.0,0.146341463415
2014-05-15,159.0,22.0,,181.0,0.121546961326
2014-05-16,124.0,21.0,,145.0,0.144827586207
2014-05-17,173.0,26.0,,199.0,0.130653266332
2014-05-18,86.0,26.0,,112.0,0.232142857143
2014-05-19,98.0,13.0,,111.0,0.117117117117
2014-05-20,165.0,22.0,,187.0,0.117647058824
2014-05-21,153.0,20.0,,173.0,0.115606936416
2014-05-22,207.0,26.0,,233.0,0.111587982833
2014-05-23,138.0,15.0,,153.0,0.0980392156863
2014-05-24,152.0,12.0,,164.0,0.0731707317073
2014-05-25,83.0,12.0,,95.0,0.126315789474
2014-05-26,73.0,10.0,,83.0,0.120481927711
2014-05-27,131.0,14.0,,145.0,0.0965517241379
2014-05-28,145.0,18.0,,163.0,0.110429447853
2014-05-29,134.0,17.0,,151.0,0.112582781457
2014-05-30,152.0,23.0,,175.0,0.131428571429
2014-05-31,140.0,19.0,,159.0,0.119496855346
2014-06-01,77.0,12.0,,89.0,0.134831460674
2014-06-02,75.0,4.0,,79.0,0.0506329113924
2014-06-03,140.0,28.0,,168.0,0.166666666667
2014-06-04,128.0,19.0,,147.0,0.12925170068
2014-06-05,126.0,17.0,,143.0,0.118881118881
2014-06-06,167.0,29.0,,196.0,0.147959183673
2014-06-07,119.0,21.0,,140.0,0.15
2014-06-08,82.0,13.0,,95.0,0.136842105263
2014-06-09,88.0,11.0,,99.0,0.111111111111
2014-06-10,130.0,16.0,,146.0,0.109589041096
2014-06-11,179.0,26.0,,205.0,0.126829268293
2014-06-12,143.0,22.0,,165.0,0.133333333333
2014-06-13,163.0,17.0,,180.0,0.0944444444444
2014-06-14,146.0,20.0,,166.0,0.120481927711
2014-06-15,74.0,7.0,,81.0,0.0864197530864
2014-06-16,134.0,14.0,,148.0,0.0945945945946
2014-06-17,113.0,9.0,,122.0,0.0737704918033
2014-06-18,140.0,30.0,,170.0,0.176470588235
2014-06-19,118.0,15.0,,133.0,0.112781954887
2014-06-20,96.0,19.0,,115.0,0.165217391304
2014-06-21,88.0,8.0,,96.0,0.0833333333333
2014-06-22,82.0,5.0,,87.0,0.0574712643678
2014-06-23,59.0,10.0,,69.0,0.144927536232
2014-06-24,106.0,21.0,,127.0,0.165354330709
2014-06-25,116.0,20.0,,136.0,0.147058823529
2014-06-26,84.0,20.0,,104.0,0.192307692308
2014-06-27,103.0,16.0,,119.0,0.134453781513
2014-06-28,69.0,15.0,,84.0,0.178571428571
2014-06-29,68.0,18.0,,86.0,0.209302325581
2014-06-30,56.0,6.0,,62.0,0.0967741935484
2014-07-01,120.0,15.0,,135.0,0.111111111111
2014-07-02,122.0,23.0,,145.0,0.158620689655
2014-07-03,94.0,29.0,,123.0,0.235772357724
2014-07-04,86.0,11.0,,97.0,0.113402061856
2014-07-05,96.0,25.0,,121.0,0.206611570248
2014-07-06,68.0,15.0,,83.0,0.180722891566
2014-07-07,67.0,10.0,,77.0,0.12987012987
2014-07-08,71.0,25.0,,96.0,0.260416666667
2014-07-09,113.0,20.0,,133.0,0.15037593985
2014-07-10,108.0,17.0,,125.0,0.136
2014-07-11,117.0,27.0,,144.0,0.1875
2014-07-12,112.0,17.0,,129.0,0.131782945736
2014-07-13,81.0,13.0,,94.0,0.13829787234
2014-07-14,45.0,11.0,,56.0,0.196428571429
2014-07-15,100.0,32.0,,132.0,0.242424242424
2014-07-16,141.0,20.0,,161.0,0.124223602484
2014-07-17,108.0,20.0,,128.0,0.15625
2014-07-18,131.0,14.0,,145.0,0.0965517241379
2014-07-19,108.0,25.0,,133.0,0.187969924812
2014-07-20,98.0,7.0,,105.0,0.0666666666667
2014-07-21,56.0,20.0,,76.0,0.263157894737
2014-07-22,121.0,14.0,,135.0,0.103703703704
2014-07-23,144.0,22.0,,166.0,0.132530120482
2014-07-24,145.0,27.0,,172.0,0.156976744186
2014-07-25,126.0,16.0,,142.0,0.112676056338
2014-07-26,106.0,9.0,,115.0,0.0782608695652
2014-07-27,107.0,12.0,,119.0,0.100840336134
2014-07-28,73.0,11.0,,84.0,0.130952380952
2014-07-29,97.0,15.0,,112.0,0.133928571429
2014-07-30,112.0,25.0,,137.0,0.182481751825
2014-07-31,115.0,13.0,,128.0,0.1015625
2014-08-01,104.0,23.0,,127.0,0.181102362205
2014-08-02,122.0,16.0,,138.0,0.115942028986
2014-08-03,76.0,20.0,,96.0,0.208333333333
2014-08-04,63.0,15.0,,78.0,0.192307692308
2014-08-05,93.0,18.0,,111.0,0.162162162162
2014-08-06,110.0,23.0,,133.0,0.172932330827
2014-08-07,100.0,35.0,,135.0,0.259259259259
2014-08-08,130.0,17.0,,147.0,0.115646258503
2014-08-09,145.0,21.0,,166.0,0.126506024096
2014-08-10,115.0,20.0,,135.0,0.148148148148
2014-08-11,67.0,10.0,,77.0,0.12987012987
2014-08-12,80.0,30.0,,110.0,0.272727272727
2014-08-13,96.0,23.0,,119.0,0.193277310924
2014-08-14,102.0,22.0,,124.0,0.177419354839
2014-08-15,122.0,25.0,,147.0,0.170068027211
2014-08-16,133.0,25.0,,158.0,0.158227848101
2014-08-17,114.0,10.0,,124.0,0.0806451612903
2014-08-18,85.0,7.0,,92.0,0.0760869565217
2014-08-19,120.0,24.0,,144.0,0.166666666667
2014-08-20,123.0,24.0,,147.0,0.163265306122
2014-08-21,117.0,22.0,,139.0,0.158273381295
2014-08-22,100.0,10.0,,110.0,0.0909090909091
2014-08-23,96.0,25.0,,121.0,0.206611570248
2014-08-24,71.0,20.0,,91.0,0.21978021978
2014-08-25,49.0,13.0,,62.0,0.209677419355
2014-08-26,90.0,19.0,,109.0,0.174311926606
2014-08-27,108.0,25.0,,133.0,0.187969924812
2014-08-28,103.0,25.0,,128.0,0.1953125
2014-08-29,101.0,9.0,,110.0,0.0818181818182
2014-08-30,113.0,16.0,,129.0,0.124031007752
2014-08-31,112.0,10.0,,122.0,0.0819672131148
2014-09-01,49.0,11.0,,60.0,0.183333333333
2014-09-02,82.0,16.0,,98.0,0.163265306122
2014-09-03,95.0,16.0,,111.0,0.144144144144
2014-09-04,75.0,12.0,,87.0,0.137931034483
2014-09-05,96.0,30.0,,126.0,0.238095238095
2014-09-06,82.0,22.0,,104.0,0.211538461538
2014-09-07,82.0,15.0,,97.0,0.154639175258
2014-09-08,67.0,10.0,,77.0,0.12987012987
2014-09-09,72.0,18.0,,90.0,0.2
2014-09-10,93.0,25.0,,118.0,0.21186440678
2014-09-11,106.0,26.0,,132.0,0.19696969697
2014-09-12,119.0,23.0,,142.0,0.161971830986
2014-09-13,110.0,16.0,,126.0,0.126984126984
2014-09-14,90.0,10.0,,100.0,0.1
2014-09-15,73.0,18.0,,91.0,0.197802197802
2014-09-16,90.0,19.0,,109.0,0.174311926606
2014-09-17,121.0,16.0,,137.0,0.116788321168
2014-09-18,121.0,22.0,,143.0,0.153846153846
2014-09-19,150.0,22.0,,172.0,0.127906976744
2014-09-20,155.0,21.0,,176.0,0.119318181818
2014-09-21,96.0,12.0,,108.0,0.111111111111
2014-09-22,66.0,6.0,,72.0,0.0833333333333
2014-09-23,102.0,15.0,,117.0,0.128205128205
2014-09-24,124.0,13.0,,137.0,0.0948905109489
2014-09-25,72.0,12.0,,84.0,0.142857142857
2014-09-26,99.0,12.0,,111.0,0.108108108108
2014-09-27,94.0,12.0,,106.0,0.11320754717
2014-09-28,84.0,15.0,,99.0,0.151515151515
2014-09-29,73.0,16.0,,89.0,0.179775280899
2014-09-30,115.0,16.0,,131.0,0.12213740458
2014-10-01,95.0,13.0,,108.0,0.12037037037
2014-10-02,104.0,18.0,,122.0,0.147540983607
2014-10-03,125.0,21.0,,146.0,0.143835616438
2014-10-04,98.0,13.0,,111.0,0.117117117117
2014-10-05,82.0,13.0,,95.0,0.136842105263
2014-10-06,65.0,17.0,,82.0,0.207317073171
2014-10-07,71.0,16.0,,87.0,0.183908045977
2014-10-08,88.0,26.0,,114.0,0.228070175439
2014-10-09,104.0,13.0,,117.0,0.111111111111
2014-10-10,101.0,24.0,,125.0,0.192
2014-10-11,95.0,17.0,,112.0,0.151785714286
2014-10-12,92.0,15.0,,107.0,0.140186915888
2014-10-13,70.0,6.0,,76.0,0.0789473684211
2014-10-14,134.0,28.0,,162.0,0.172839506173
2014-10-15,96.0,21.0,,117.0,0.179487179487
2014-10-16,96.0,18.0,,114.0,0.157894736842
2014-10-17,148.0,28.0,,176.0,0.159090909091
2014-10-18,159.0,28.0,,187.0,0.149732620321
2014-10-19,95.0,9.0,,104.0,0.0865384615385
2014-10-20,45.0,7.0,,52.0,0.134615384615
2014-10-21,112.0,28.0,,140.0,0.2
2014-10-22,70.0,20.0,,90.0,0.222222222222
2014-10-23,104.0,15.0,,119.0,0.126050420168
2014-10-24,130.0,14.0,,144.0,0.0972222222222
2014-10-25,112.0,16.0,,128.0,0.125
2014-10-26,74.0,11.0,,85.0,0.129411764706
2014-10-27,46.0,11.0,,57.0,0.19298245614
2014-10-28,93.0,13.0,,106.0,0.122641509434
2014-10-29,103.0,11.0,,114.0,0.0964912280702
2014-10-30,87.0,27.0,,114.0,0.236842105263
2014-10-31,145.0,18.0,,163.0,0.110429447853
2014-11-01,73.0,8.0,,81.0,0.0987654320988
2014-11-02,75.0,10.0,,85.0,0.117647058824
2014-11-03,54.0,10.0,,64.0,0.15625
2014-11-04,75.0,16.0,,91.0,0.175824175824
2014-11-05,99.0,23.0,,122.0,0.188524590164
2014-11-06,77.0,19.0,,96.0,0.197916666667
2014-11-07,135.0,26.0,,161.0,0.16149068323
2014-11-08,75.0,17.0,,92.0,0.184782608696
2014-11-09,54.0,16.0,,70.0,0.228571428571
2014-11-10,63.0,11.0,,74.0,0.148648648649
2014-11-11,145.0,6.0,,151.0,0.0397350993377
2014-11-12,125.0,20.0,,145.0,0.137931034483
2014-11-13,77.0,17.0,,94.0,0.18085106383
2014-11-14,89.0,20.0,,109.0,0.183486238532
2014-11-15,109.0,14.0,,123.0,0.113821138211
2014-11-16,54.0,16.0,,70.0,0.228571428571
2014-11-17,49.0,17.0,,66.0,0.257575757576
2014-11-18,67.0,7.0,,74.0,0.0945945945946
2014-11-19,91.0,11.0,,102.0,0.107843137255
2014-11-20,85.0,14.0,,99.0,0.141414141414
2014-11-21,89.0,20.0,,109.0,0.183486238532
2014-11-22,107.0,14.0,,121.0,0.115702479339
2014-11-23,41.0,13.0,,54.0,0.240740740741
2014-11-24,40.0,5.0,,45.0,0.111111111111
2014-11-25,62.0,16.0,,78.0,0.205128205128
2014-11-26,71.0,7.0,,78.0,0.0897435897436
2014-11-27,37.0,2.0,,39.0,0.0512820512821
2014-11-28,63.0,11.0,,74.0,0.148648648649
2014-11-29,92.0,18.0,,110.0,0.163636363636
2014-11-30,58.0,7.0,,65.0,0.107692307692
2014-12-01,44.0,8.0,,52.0,0.153846153846
2014-12-02,66.0,14.0,,80.0,0.175
2014-12-03,37.0,8.0,,45.0,0.177777777778
2014-12-04,40.0,15.0,,55.0,0.272727272727
2014-12-05,31.0,14.0,,45.0,0.311111111111
2014-12-06,40.0,9.0,,49.0,0.183673469388
2014-12-07,32.0,9.0,,41.0,0.219512195122
2014-12-08,33.0,8.0,,41.0,0.19512195122
2014-12-09,43.0,9.0,,52.0,0.173076923077
2014-12-10,75.0,14.0,,89.0,0.157303370787
2014-12-11,77.0,7.0,,84.0,0.0833333333333
2014-12-12,85.0,17.0,,102.0,0.166666666667
2014-12-13,66.0,12.0,,78.0,0.153846153846
2014-12-14,24.0,12.0,,36.0,0.333333333333
2014-12-15,23.0,3.0,,26.0,0.115384615385
2014-12-16,47.0,5.0,,52.0,0.0961538461538
2014-12-17,61.0,10.0,,71.0,0.140845070423
2014-12-18,44.0,9.0,,53.0,0.169811320755
2014-12-19,55.0,12.0,,67.0,0.179104477612
2014-12-20,46.0,3.0,,49.0,0.0612244897959
2014-12-21,24.0,3.0,,27.0,0.111111111111
2014-12-22,18.0,4.0,,22.0,0.181818181818
2014-12-23,15.0,5.0,,20.0,0.25
2014-12-24,6.0,3.0,,9.0,0.333333333333
2014-12-25,11.0,,,,
2014-12-26,12.0,4.0,,16.0,0.25
2014-12-27,34.0,1.0,,35.0,0.0285714285714
2014-12-28,12.0,,,,
2014-12-29,15.0,4.0,,19.0,0.210526315789
2014-12-30,23.0,2.0,,25.0,0.08
2014-12-31,16.0,5.0,,21.0,0.238095238095
2015-01-01,43.0,5.0,,48.0,0.104166666667
2015-01-02,49.0,9.0,,58.0,0.155172413793
2015-01-03,21.0,5.0,,26.0,0.192307692308
2015-01-04,12.0,5.0,,17.0,0.294117647059
2015-01-05,18.0,5.0,,23.0,0.217391304348
2015-01-06,33.0,7.0,,40.0,0.175
2015-01-07,45.0,15.0,,60.0,0.25
2015-01-08,62.0,8.0,,70.0,0.114285714286
2015-01-09,70.0,12.0,,82.0,0.146341463415
2015-01-10,86.0,19.0,,105.0,0.180952380952
2015-01-11,50.0,9.0,,59.0,0.152542372881
2015-01-12,57.0,5.0,,62.0,0.0806451612903
2015-01-13,87.0,21.0,,108.0,0.194444444444
2015-01-14,112.0,26.0,,138.0,0.188405797101
2015-01-15,94.0,13.0,,107.0,0.121495327103
2015-01-16,89.0,20.0,,109.0,0.183486238532
2015-01-17,83.0,17.0,,100.0,0.17
2015-01-18,63.0,10.0,,73.0,0.13698630137
2015-01-19,68.0,6.0,,74.0,0.0810810810811
2015-01-20,108.0,17.0,,125.0,0.136
2015-01-21,116.0,21.0,,137.0,0.153284671533
2015-01-22,90.0,21.0,,111.0,0.189189189189
2015-01-23,107.0,11.0,,118.0,0.0932203389831
2015-01-24,64.0,10.0,,74.0,0.135135135135
2015-01-25,68.0,12.0,,80.0,0.15
2015-01-26,38.0,4.0,,42.0,0.0952380952381
2015-01-27,70.0,13.0,,83.0,0.156626506024
2015-01-28,78.0,9.0,,87.0,0.103448275862
2015-01-29,79.0,13.0,,92.0,0.141304347826
2015-01-30,128.0,15.0,,143.0,0.104895104895
2015-01-31,82.0,5.0,,87.0,0.0574712643678
2015-02-01,40.0,15.0,,55.0,0.272727272727
2015-02-02,15.0,4.0,,19.0,0.210526315789
2015-02-03,70.0,15.0,,85.0,0.176470588235
2015-02-04,148.0,10.0,,158.0,0.0632911392405
2015-02-05,98.0,13.0,,111.0,0.117117117117
2015-02-06,101.0,13.0,,114.0,0.114035087719
2015-02-07,92.0,17.0,,109.0,0.155963302752
2015-02-08,72.0,15.0,,87.0,0.172413793103
2015-02-09,34.0,5.0,,39.0,0.128205128205
2015-02-10,101.0,14.0,,115.0,0.121739130435
2015-02-11,95.0,23.0,,118.0,0.194915254237
2015-02-12,92.0,20.0,,112.0,0.178571428571
2015-02-13,75.0,9.0,,84.0,0.107142857143
2015-02-14,88.0,9.0,,97.0,0.0927835051546
2015-02-15,46.0,9.0,,55.0,0.163636363636
2015-02-16,48.0,13.0,,61.0,0.213114754098
2015-02-17,82.0,14.0,,96.0,0.145833333333
2015-02-18,104.0,18.0,,122.0,0.147540983607
2015-02-19,77.0,13.0,,90.0,0.144444444444
2015-02-20,67.0,16.0,,83.0,0.192771084337
2015-02-21,86.0,18.0,,104.0,0.173076923077
2015-02-22,32.0,13.0,,45.0,0.288888888889
2015-02-23,35.0,4.0,,39.0,0.102564102564
2015-02-24,66.0,8.0,,74.0,0.108108108108
2015-02-25,80.0,16.0,,96.0,0.166666666667
2015-02-26,85.0,9.0,,94.0,0.0957446808511
2015-02-27,104.0,8.0,,112.0,0.0714285714286
2015-02-28,75.0,14.0,,89.0,0.157303370787
2015-03-01,34.0,3.0,,37.0,0.0810810810811
2015-03-02,27.0,4.0,,31.0,0.129032258065
2015-03-03,37.0,18.0,,55.0,0.327272727273
2015-03-04,49.0,11.0,,60.0,0.183333333333
2015-03-05,40.0,10.0,,50.0,0.2
2015-03-06,66.0,17.0,,83.0,0.204819277108
2015-03-07,67.0,14.0,,81.0,0.172839506173
2015-03-08,44.0,6.0,,50.0,0.12
2015-03-09,30.0,13.0,,43.0,0.302325581395
2015-03-10,39.0,18.0,,57.0,0.315789473684
2015-03-11,93.0,18.0,,111.0,0.162162162162
2015-03-12,54.0,14.0,,68.0,0.205882352941
2015-03-13,62.0,9.0,,71.0,0.12676056338
2015-03-14,79.0,20.0,,99.0,0.20202020202
2015-03-15,64.0,7.0,,71.0,0.0985915492958
2015-03-16,48.0,12.0,,60.0,0.2
2015-03-17,52.0,18.0,,70.0,0.257142857143
2015-03-18,51.0,12.0,,63.0,0.190476190476
2015-03-19,54.0,9.0,,63.0,0.142857142857
2015-03-20,63.0,10.0,,73.0,0.13698630137
2015-03-21,81.0,13.0,,94.0,0.13829787234
2015-03-22,69.0,17.0,,86.0,0.197674418605
2015-03-23,30.0,9.0,,39.0,0.230769230769
2015-03-24,73.0,7.0,,80.0,0.0875
2015-03-25,78.0,8.0,,86.0,0.093023255814
2015-03-26,56.0,6.0,,62.0,0.0967741935484
2015-03-27,65.0,8.0,,73.0,0.109589041096
2015-03-28,61.0,13.0,,74.0,0.175675675676
2015-03-29,48.0,12.0,,60.0,0.2
2015-03-30,50.0,5.0,,55.0,0.0909090909091
2015-03-31,42.0,4.0,,46.0,0.0869565217391
2015-04-01,57.0,11.0,,68.0,0.161764705882
2015-04-02,81.0,9.0,,90.0,0.1
2015-04-03,79.0,16.0,,95.0,0.168421052632
2015-04-04,98.0,14.0,,112.0,0.125
2015-04-05,34.0,11.0,,45.0,0.244444444444
2015-04-06,48.0,12.0,,60.0,0.2
2015-04-07,51.0,6.0,,57.0,0.105263157895
2015-04-08,73.0,14.0,,87.0,0.16091954023
2015-04-09,76.0,11.0,,87.0,0.126436781609
2015-04-10,63.0,9.0,,72.0,0.125
2015-04-11,56.0,14.0,,70.0,0.2
2015-04-12,47.0,9.0,,56.0,0.160714285714
2015-04-13,58.0,17.0,,75.0,0.226666666667
2015-04-14,78.0,11.0,,89.0,0.123595505618
2015-04-15,76.0,19.0,,95.0,0.2
2015-04-16,71.0,14.0,,85.0,0.164705882353
2015-04-17,59.0,15.0,,74.0,0.202702702703
2015-04-18,76.0,7.0,,83.0,0.0843373493976
2015-04-19,61.0,10.0,,71.0,0.140845070423
2015-04-20,56.0,10.0,,66.0,0.151515151515
2015-04-21,66.0,13.0,,79.0,0.164556962025
2015-04-22,71.0,14.0,,85.0,0.164705882353
2015-04-23,61.0,16.0,,77.0,0.207792207792
2015-04-24,70.0,5.0,,75.0,0.0666666666667
2015-04-25,66.0,8.0,,74.0,0.108108108108
2015-04-26,45.0,13.0,,58.0,0.224137931034
2015-04-27,31.0,8.0,,39.0,0.205128205128
2015-04-28,61.0,13.0,,74.0,0.175675675676
2015-04-29,80.0,10.0,,90.0,0.111111111111
2015-04-30,77.0,17.0,,94.0,0.18085106383
2015-05-01,59.0,10.0,,69.0,0.144927536232
2015-05-02,59.0,16.0,,75.0,0.213333333333
2015-05-03,50.0,17.0,,67.0,0.253731343284
2015-05-04,38.0,12.0,,50.0,0.24
2015-05-05,65.0,16.0,,81.0,0.197530864198
2015-05-06,52.0,18.0,,70.0,0.257142857143
2015-05-07,87.0,16.0,,103.0,0.155339805825
2015-05-08,50.0,6.0,,56.0,0.107142857143
2015-05-09,46.0,20.0,,66.0,0.30303030303
2015-05-10,37.0,7.0,,44.0,0.159090909091
2015-05-11,58.0,10.0,,68.0,0.147058823529
2015-05-12,82.0,7.0,,89.0,0.0786516853933
2015-05-13,59.0,11.0,,70.0,0.157142857143
2015-05-14,75.0,11.0,,86.0,0.127906976744
2015-05-15,78.0,10.0,,88.0,0.113636363636
2015-05-16,66.0,4.0,,70.0,0.0571428571429
2015-05-17,47.0,10.0,,57.0,0.175438596491
2015-05-18,41.0,11.0,,52.0,0.211538461538
2015-05-19,58.0,13.0,,71.0,0.183098591549
2015-05-20,56.0,9.0,,65.0,0.138461538462
2015-05-21,74.0,17.0,,91.0,0.186813186813
2015-05-22,94.0,14.0,,108.0,0.12962962963
2015-05-23,50.0,13.0,,63.0,0.206349206349
2015-05-24,52.0,7.0,,59.0,0.118644067797
2015-05-25,32.0,3.0,,35.0,0.0857142857143
2015-05-26,57.0,5.0,,62.0,0.0806451612903
